Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	3/171	4.146166e-01	6.445742e-01	1.494446e+00	1.315712e+00	TOX;LRBA;DLG1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	10/141	2.475585e-05	1.924767e-03	5.583268e+00	5.921865e+01	SDK1;TOX;NDRG1;AKT3;THSD4;LRBA;PRKAG2;SMARCA2;GATA3;ABTB2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	13/240	2.810212e-05	1.942169e-03	4.250210e+00	4.454078e+01	SDK1;TOX;NDRG1;ABTB2;AKT3;THSD4;LDLR;HMGCS1;PRKAG2;SMARCA2;KLF6;PFKFB3;VMP1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	10/322	1.350261e-02	1.010441e-01	2.427847e+00	1.045157e+01	TOX;NDRG1;DYNLT1;EEF1A1;RPL5;PRKAG2;GATA3;PFKFB3;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	6/326	2.879155e-01	5.402407e-01	1.462537e+00	1.820987e+00	FUBP1;DYNLT1;EEF1A1;RPL5;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C1_EPITHELIAL_CELLS_UNASSIGNED	1/30	3.383737e-01	5.846345e-01	3.600406e+00	3.901416e+00	MAST4
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	6/152	1.827237e-02	1.161444e-01	3.158384e+00	1.264101e+01	PICALM;MBNL1;TBC1D1;WWOX;PPP3CA;DLG1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	5/103	1.358839e-02	1.010441e-01	3.932851e+00	1.690552e+01	PICALM;PPARG;LPP;WWOX;PPP3CA
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	8/137	6.013507e-04	1.223736e-02	4.617921e+00	3.424803e+01	NFIA;UTRN;MBNL1;LDLRAD4;AKT3;SORBS2;PLAT;PTPRM
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR	7/126	1.748962e-03	2.590130e-02	4.415092e+00	2.803024e+01	UTRN;AKT3;EEF1A1;RPL5;PLAT;PTPRM;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR	7/152	4.971502e-03	4.952383e-02	3.657663e+00	1.940037e+01	UTRN;MBNL1;AKT3;THSD4;RPL5;PTPRM;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C25_ENDOTHELIAL_CELLS_UNASSIGNED	3/38	1.496686e-02	1.068163e-01	6.700806e+00	2.815623e+01	TSHZ2;PPP3CA;UTRN
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	8/177	3.073867e-03	3.676818e-02	3.570207e+00	2.065300e+01	UTRN;AKT3;PPARG;LPP;GATA3;TBC1D1;PTPRM;CBLB
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES	10/155	5.562963e-05	2.708776e-03	5.077087e+00	4.973918e+01	SDK1;UTRN;AFF3;MBNL1;AKT3;THSD4;SORBS2;LPP;TBC1D1;CBLB
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	9/86	2.678057e-06	3.849528e-04	8.255265e+00	1.059185e+02	TNC;NFIA;UTRN;AKT3;THSD4;LPP;TSHZ2;VMP1;CBLB
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	5/86	6.509447e-03	5.954229e-02	4.709719e+00	2.371109e+01	UTRN;AKT3;KLF6;TSHZ2;WWOX
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C2_PODOCYTES	9/212	2.637702e-03	3.256969e-02	3.339554e+00	1.982976e+01	KLF7;PICALM;UTRN;AKT3;FYN;TBC1D1;ADD3;WWOX;CBLB
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C3_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S1_S2	9/221	3.475676e-03	4.079001e-02	3.202434e+00	1.813207e+01	SDK1;NFIA;MAST4;FRMD4B;SORBS2;ZBTB38;LPP;WWOX;PTPRM
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	11/176	3.181083e-05	1.978633e-03	4.912165e+00	5.086893e+01	SDK1;NFIA;PICALM;MAST4;SORBS2;ZBTB38;LPP;KLF6;WWOX;PTPRM;DLG1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM	6/417	5.066893e-01	7.041190e-01	1.138576e+00	7.740692e-01	BAZ1B;FRMD4B;SORBS2;PRKAG2;ENPP6;WWOX
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	6/181	3.841038e-02	1.826201e-01	2.649941e+00	8.637292e+00	NFIA;PNRC1;MAST4;ZBTB38;VMP1;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	9/135	1.017579e-04	4.219560e-03	5.257266e+00	4.832959e+01	SDK1;NFIA;PICALM;EEF1A1;RPL5;ZBTB38;KLF6;RPL37;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	9/278	1.459807e-02	1.055814e-01	2.539811e+00	1.073544e+01	ITGB6;FUBP1;DYNLT1;EEF1A1;RPL5;PFKFB3;VMP1;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	6/268	1.619601e-01	3.948383e-01	1.783600e+00	3.246875e+00	EEF1A1;RPL5;PFKFB3;VMP1;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_BASAL	1/79	6.634565e-01	7.713456e-01	1.377968e+00	5.653694e-01	EEF1A1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA	8/506	3.882163e-01	6.223468e-01	1.230823e+00	1.164595e+00	KLF7;MYO5A;PLXNC1;CADM1;ZBTB38;PBX3;FAXC;GNAL
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA1	12/584	1.058494e-01	3.243268e-01	1.585707e+00	3.561082e+00	CPEB3;EPB41;PLXNC1;CADM1;PRKAG2;ZBTB38;PBX3;FAXC;GNAL;TSHZ2;DAPK1;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA2	9/513	2.696055e-01	5.224131e-01	1.361410e+00	1.784530e+00	CPEB3;MYO5A;PLXNC1;PBX3;DNAJC12;GNAL;DUSP4;PFKP;BEGAIN
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HENDO	29/888	1.369018e-05	1.419215e-03	2.588631e+00	2.898965e+01	IRF2;SMARCA2;FOXC1;NIBAN1;FLI1;ETS2;TSPAN5;LPP;PTPRM;SCARB1;CHST3;PICALM;MAST4;PNRC1;MYZAP;FRMD4B;ZBTB38;FSCN1;CAV1;MYL12B;IFI16;PRDM1;SLC35F2;UTRN;LDLR;CFLAR;ST3GAL1;KLF6;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HGABA	25/1106	9.589159e-03	7.952609e-02	1.748797e+00	8.126875e+00	PLXNC1;CAMTA1;DUSP4;DYRK2;EPB41;KLF7;AFF3;ETS2;GFOD1;ADAP1;DNAJC12;SIX3;MAST4;CADM1;FRMD4B;ZBTB38;PBX3;TSHZ2;CPEB3;APBA2;MYO5A;FAXC;GNAL;GATA3;PFKP
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HMGL	14/577	2.796331e-02	1.512450e-01	1.876402e+00	6.711633e+00	IFI16;SCARB1;BIRC3;PNRC1;NIBAN1;FLI1;SAMSN1;ETS2;DOCK1;ACY3;NFATC2;MAF;HSPD1;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	13/703	1.675300e-01	3.975228e-01	1.419647e+00	2.536330e+00	CPEB3;NFATC2;CADM1;FRMD4B;ZBTB38;GFOD1;PBX3;GNAL;GATA3;TSHZ2;RHOU;PFKP;KIF3B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBM	4/295	5.753844e-01	7.423672e-01	1.112338e+00	6.148082e-01	EPB41;RHOU;PBX3;CADM1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	5/328	4.658180e-01	6.716807e-01	1.225394e+00	9.361522e-01	EPB41;MYO5A;ZBTB38;GNAL;RHOU
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	11/465	5.558989e-02	2.325870e-01	1.835917e+00	5.305347e+00	CPEB3;EPB41;KLF7;APBA2;SIX3;PLXNC1;PBX3;GATA3;FSCN1;TSHZ2;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNPROG	3/229	6.081355e-01	7.541157e-01	1.113566e+00	5.538402e-01	EPB41;RHOU;CCND1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	6/389	4.400956e-01	6.628074e-01	1.222134e+00	1.003082e+00	CPEB3;MYO5A;CADM1;FAXC;GNAL;RHOU
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOPC	8/366	1.301481e-01	3.533229e-01	1.712946e+00	3.492838e+00	SCARB1;BIRC3;FYN;DOCK1;SPRED1;GFOD1;GNAL;PLAT
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPERIC	19/795	1.337607e-02	1.010441e-01	1.846559e+00	7.966587e+00	SPRED1;FOXC1;MRC2;NIBAN1;CCN4;DOCK1;LPP;PLAT;PTPRM;PNRC1;FRMD4B;BCL6;ZBTB38;MYL12B;F2R;HES4;KLF6;NR4A3;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	4/300	5.886717e-01	7.503152e-01	1.093559e+00	5.794620e-01	WEE1;NCAPG2;CCND1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	5/322	4.499230e-01	6.695117e-01	1.248565e+00	9.972023e-01	WEE1;CCND1;LRATD2;VRK1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM	7/354	2.118203e-01	4.590669e-01	1.557783e+00	2.417705e+00	NCAPG2;WEE1;CCND1;LRATD2;TMPO-AS1;VRK1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGM	5/307	4.097212e-01	6.387716e-01	1.310448e+00	1.169284e+00	NCAPG2;TOX;WEE1;CCND1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL1	9/364	6.332729e-02	2.508890e-01	1.932283e+00	5.332016e+00	NFIA;CHST3;WEE1;MSX1;RGMA;LRATD2;IQCG;NFATC2;DNAAF1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2A	15/600	1.848601e-02	1.161444e-01	1.934033e+00	7.718223e+00	NFIA;TNC;CHST3;LDLRAD4;HES4;THSD4;SEC11C;HMGCS1;SPRED1;RGMA;LRATD2;IQCG;DIO3;MRC2;DNAAF1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	11/439	3.967570e-02	1.869567e-01	1.947060e+00	6.283194e+00	NFIA;TNC;CHST3;FANCI;SPRED1;BCL6;RGMA;LRATD2;NFATC2;MRC2;DNAAF1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	12/325	1.805275e-03	2.611351e-02	2.884635e+00	1.822236e+01	NFIA;TNC;CHST3;THSD4;DOCK1;SPRED1;FANCI;LRATD2;NFATC2;GMPR;PLAT;MRC2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL3	11/574	1.644914e-01	3.948383e-01	1.479462e+00	2.670275e+00	CHST3;LDLRAD4;HES4;THSD4;RGMA;IQCG;ANO2;TSHZ2;DAPK1;NR4A3;MRC2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRN	6/335	3.092395e-01	5.580988e-01	1.422666e+00	1.669696e+00	CPEB3;EPB41;MYO5A;PBX3;FAXC;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HSERT	11/450	4.596289e-02	2.086782e-01	1.898472e+00	5.847144e+00	CPEB3;MYO5A;PLXNC1;CADM1;GFOD1;GNAL;GATA3;TSHZ2;DNAJC12;PFKP;PTPRM
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	1/90	7.109057e-01	8.025106e-01	1.209826e+00	4.128113e-01	BAZ1B
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	3/83	1.049443e-01	3.239495e-01	3.082771e+00	6.949571e+00	RPS15A;MAF;KLF6
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	5/126	2.954035e-02	1.544042e-01	3.214144e+00	1.132021e+01	HNRNPF;CADM1;RPS15A;RPL5;YWHAQ
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_2_NEPHRON_PROGENITOR_CELLS	2/44	1.212453e-01	3.417760e-01	4.124810e+00	8.703100e+00	UTRN;CCND1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_3_STROMAL_CELLS	1/81	6.726264e-01	7.762034e-01	1.344021e+00	5.329919e-01	TNC
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_4_PODOCYTES	3/206	5.363856e-01	7.196371e-01	1.239005e+00	7.717782e-01	ADD3;FOXC1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS	1/112	7.867307e-01	8.410431e-01	9.721843e-01	2.331971e-01	HSPD1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	2/94	3.685767e-01	6.113459e-01	1.937604e+00	1.933935e+00	GATA3;KLF6
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS	4/267	4.968512e-01	6.944752e-01	1.230480e+00	8.606771e-01	ADD3;NDRG1;GATA3;KIF3B
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	3/102	1.636091e-01	3.948383e-01	2.508984e+00	4.541952e+00	IFI16;LPP;CCND1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ACINAR_CELL	22/732	4.878105e-04	1.161855e-02	2.348368e+00	1.790768e+01	BIRC3;RPS15A;TBC1D1;RPL37;ADD3;DUSP4;FOXC1;NIBAN1;DUSP16;EEF1A1;ETS2;SORBS2;GLUL;VMP1;PNRC1;EBPL;TGIF1;MYL12B;GALNT2;NDRG1;ARPC1A;KLF6
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ALPHA_CELL	11/568	1.567427e-01	3.909000e-01	1.495528e+00	2.771437e+00	SDK1;BCAR3;GNE;GCNT1;PTP4A3;SGSM1;SMARCA2;ST8SIA1;DNAJC12;SLC38A10;FAM167A
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_BETA_CELL	23/946	5.591574e-03	5.350706e-02	1.884871e+00	9.775872e+00	FYN;RPL5;RPL37;HSPD1;TXNL1;DNAJC12;SIX3;MAST4;CADM1;AKT3;PRKAG2;ZBTB38;HLF;KLHL42;ZMYND11;KIF3B;UTRN;MYO5A;NDRG1;SEC11C;KCMF1;GNA13;MYH14
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DELTA_CELL	7/250	5.658123e-02	2.346235e-01	2.215953e+00	6.364391e+00	CADM1;SEC11C;ST3GAL1;PBX3;TSHZ2;DNAJC12;FAM167A
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DUCTAL_CELL	42/1276	1.056762e-07	3.286528e-05	2.683510e+00	4.310491e+01	BIRC3;WEE1;ARF6;SPRED1;DAPK1;DUSP4;ABTB2;DUSP16;DYNLT1;ETS2;SERTAD2;DOCK1;SORBS2;LRATD2;LPP;PFKFB3;GLUL;VMP1;PTPRM;KIAA0930;PICALM;PNRC1;THSD4;HMGCS1;BCL6;TGIF1;TSHZ2;CAV1;MYL12B;IFI16;NFIA;GALNT2;UTRN;HNRNPF;LDLR;CCND1;CFLAR;ST3GAL1;KLF6;RHOU;PFKP;MYH14
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ENDOTHELIAL_CELL	16/362	4.182492e-05	2.365009e-03	3.464579e+00	3.492995e+01	UXS1;IFI16;UTRN;F2R;RAPGEF1;PRDM1;ETS2;MSX1;CCND1;SPRED1;FSCN1;TBC1D1;PFKP;CAV1;CBLB;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL	23/681	6.680542e-05	2.968069e-03	2.653425e+00	2.550930e+01	TNC;FYN;MSX1;SPRED1;SPRED2;DYRK2;MRC2;CCN4;EEF1A1;JARID2;CYTOR;TSPAN5;ZNF281;VMP1;PLAT;ZBTB38;FSCN1;CAV1;CBLB;PRDM1;IFI16;NT5E;F2R
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL	5/153	5.920589e-02	2.411487e-01	2.645266e+00	7.477463e+00	SDK1;TOX;PTP4A3;SGSM1;MAF
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	5/177	9.595160e-02	3.141153e-01	2.284887e+00	5.355572e+00	EEF1A1;RPL5;RPS15A;GTF3A;RPL37
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	3/137	2.883600e-01	5.402407e-01	1.867112e+00	2.321839e+00	CAV1;KLF6;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	2/179	7.048744e-01	7.986009e-01	1.015810e+00	3.552649e-01	NFIA;ADD3
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	6/289	2.046506e-01	4.498341e-01	1.652496e+00	2.621604e+00	HNRNPF;DYNLT1;FILIP1;CYTOR;ADD3;GLUL
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	4/347	7.009711e-01	7.956277e-01	9.434436e-01	3.351948e-01	RPL37;EEF1A1;VMP1;DYNLT1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	3/226	5.992047e-01	7.514811e-01	1.128482e+00	5.779546e-01	IL2RB;HNRNPF;RPS15A
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	10/225	1.104067e-03	1.907582e-02	3.488957e+00	2.375545e+01	IFI16;NDRG1;TSHZ2;FLI1;EEF1A1;ETS2;RPS15A;RPL37;PLAT;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	1/144	8.630668e-01	8.976814e-01	7.556982e-01	1.112865e-01	CYTOR
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	7/310	1.336844e-01	3.584124e-01	1.782431e+00	3.586740e+00	NFIA;EEF1A1;RPS15A;RPL5;RPL37;GLUL;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	17/445	1.446913e-04	5.293999e-03	2.988926e+00	2.642482e+01	PNRC1;DYNLT1;CCDC3;FILIP1;HES4;ARID5A;CCND1;GTF3A;SORBS2;PTP4A3;RPL5;ARPC1A;LPP;CAMTA1;KLHL42;YWHAQ;HIKESHI
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	4/181	2.354297e-01	4.848916e-01	1.821257e+00	2.634162e+00	RPL37;EEF1A1;RPS15A;RPL5
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	7/296	1.124133e-01	3.290064e-01	1.867893e+00	4.082417e+00	IFI16;RGMA;NT5E;TSHZ2;ADD3;PLAT;MRC2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL	8/166	2.067969e-03	2.918818e-02	3.808145e+00	2.353886e+01	NIBAN1;HES4;THSD4;RPL5;SORBS2;LPP;TBC1D1;CAV1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL	8/391	1.682685e-01	3.975228e-01	1.601563e+00	2.854297e+00	PRR5L;CADM1;FILIP1;CFLAR;KLF6;PFKFB3;CAV1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_2_CELL	2/136	5.568365e-01	7.353553e-01	1.338646e+00	7.837554e-01	TIFA;ORM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	2/164	6.585244e-01	7.713456e-01	1.109258e+00	4.633967e-01	MRC2;NABP1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ARTERY_CELL	6/131	9.311551e-03	7.826736e-02	3.666560e+00	1.714667e+01	PNRC1;F2R;HES4;SEC11C;GFOD1;GLUL
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASAL_CELL	4/188	2.561520e-01	5.090306e-01	1.753017e+00	2.387582e+00	IFI16;EEF1A1;ETS2;RPL5
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	6/276	1.777467e-01	4.086669e-01	1.731308e+00	2.990654e+00	MAST4;SAMSN1;GLUL;VMP1;PLAT;GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL	11/503	8.570894e-02	3.011919e-01	1.694124e+00	4.162122e+00	BIRC3;MAST4;SAMSN1;PPP3CA;KLF6;TGIF1;NR4A3;GLUL;VMP1;PLAT;GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	11/224	2.723035e-04	8.065371e-03	3.852745e+00	3.162562e+01	NDRG1;PFKP;ETS2;ARID5A;RPL5;RPS15A;RPL37;FOXC1;PPP3CA;CCDC3;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	10/272	4.376347e-03	4.613708e-02	2.880472e+00	1.564540e+01	IFI16;PICALM;HNRNPF;ETS2;ARF6;LDLR;ARID5A;MSX1;PFKFB3;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_B_CELL	4/155	1.629534e-01	3.948383e-01	2.128506e+00	3.861731e+00	BIRC3;AFF3;DUSP22;DAPP1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	2/158	6.384201e-01	7.592683e-01	1.151590e+00	5.167861e-01	KLF7;AFF3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL	8/405	1.916180e-01	4.287281e-01	1.545188e+00	2.553039e+00	DYNLT1;EEF1A1;MYZAP;CCND1;GTF3A;PTP4A3;ARPC1A;RPL37
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL	1/71	6.241454e-01	7.541157e-01	1.532749e+00	7.224950e-01	PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	5/132	3.507046e-02	1.717624e-01	3.067691e+00	1.027798e+01	EEF1A1;RPS15A;RPL5;RPL37;ADTRP
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL	2/29	5.931793e-02	2.411487e-01	6.226752e+00	1.758960e+01	FYN;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	5/144	4.794096e-02	2.160817e-01	2.811271e+00	8.540035e+00	F2R;TBX21;FYN;ZBTB38;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CILIATED_CELL	14/1093	6.370031e-01	7.590343e-01	9.651958e-01	4.352847e-01	HNRNPF;DAPP1;LDLRAD4;DYNLT1;DYNLRB2;IRF2;ARMC2;SORBS2;IQCG;KIF3B;GLUL;DUSP4;HSPD1;DNAAF1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CLASSICAL_MONOCYTE_CELL	5/270	3.098932e-01	5.580988e-01	1.492436e+00	1.748430e+00	PICALM;ETS2;PRKAG2;VMP1;KIAA0930
